timestamp,consumption_kwh,temperature,humidity,occupancy,hour,day_of_week,month,is_weekend,ac_running,lighting,cooking,entertainment
2025-02-22 06:00:00,0.582,17.7,48.6,0.19,6,5,2,1,0,0,0,0
2025-02-22 07:00:00,0.617,20.5,47.2,0.18,7,5,2,1,0,0,1,0
2025-02-22 08:00:00,1.291,21.0,63.8,1.0,8,5,2,1,0,0,1,0
2025-02-22 09:00:00,1.318,18.6,60.5,1.0,9,5,2,1,0,0,0,0
2025-02-22 10:00:00,0.747,23.1,57.6,0.94,10,5,2,1,0,0,0,0
2025-02-22 11:00:00,0.761,23.9,33.0,0.87,11,5,2,1,0,0,0,0
2025-02-22 12:00:00,0.705,20.9,64.4,1.0,12,5,2,1,0,0,1,0
2025-02-22 13:00:00,0.839,25.0,62.9,0.89,13,5,2,1,0,0,1,0
2025-02-22 14:00:00,0.987,23.0,31.4,0.96,14,5,2,1,0,0,0,0
2025-02-22 15:00:00,0.887,26.0,42.1,1.0,15,5,2,1,0,0,0,0
2025-02-22 16:00:00,0.851,24.2,44.2,1.0,16,5,2,1,0,0,0,0
2025-02-22 17:00:00,0.944,14.5,59.3,1.0,17,5,2,1,0,0,0,0
2025-02-22 18:00:00,1.634,20.6,43.4,0.87,18,5,2,1,0,1,0,1
2025-02-22 19:00:00,1.692,15.9,43.3,0.91,19,5,2,1,0,1,1,1
2025-02-22 20:00:00,2.047,12.1,47.8,0.88,20,5,2,1,0,1,1,1
2025-02-22 21:00:00,1.493,14.8,69.1,0.78,21,5,2,1,0,1,0,1
2025-02-22 22:00:00,1.56,22.3,29.7,0.97,22,5,2,1,0,1,0,1
2025-02-22 23:00:00,0.211,16.4,26.8,0.1,23,5,2,1,0,0,0,1
2025-02-23 00:00:00,0.347,18.8,42.3,0.37,0,6,2,1,0,1,0,0
2025-02-23 01:00:00,0.13,20.1,20.0,0.22,1,6,2,1,0,0,0,0
2025-02-23 02:00:00,0.223,14.0,66.8,0.43,2,6,2,1,0,1,0,0
2025-02-23 03:00:00,0.221,18.7,51.0,0.39,3,6,2,1,0,1,0,0
2025-02-23 04:00:00,0.233,19.7,42.3,0.29,4,6,2,1,0,0,0,0
2025-02-23 05:00:00,0.288,18.8,28.7,0.38,5,6,2,1,0,1,0,0
2025-02-23 06:00:00,0.719,12.2,26.1,0.23,6,6,2,1,0,0,0,0
2025-02-23 07:00:00,0.656,21.8,30.7,0.39,7,6,2,1,0,0,1,0
2025-02-23 08:00:00,1.358,20.7,44.5,0.95,8,6,2,1,0,0,1,0
2025-02-23 09:00:00,1.239,25.5,54.6,0.86,9,6,2,1,0,0,0,0
2025-02-23 10:00:00,0.896,23.6,22.9,0.93,10,6,2,1,0,0,0,0
2025-02-23 11:00:00,0.847,19.5,72.1,0.95,11,6,2,1,0,0,0,0
2025-02-23 12:00:00,0.793,18.8,69.5,0.91,12,6,2,1,0,0,1,0
2025-02-23 13:00:00,0.853,23.5,72.5,1.0,13,6,2,1,0,0,1,0
2025-02-23 14:00:00,0.773,17.8,27.8,0.77,14,6,2,1,0,0,0,0
2025-02-23 15:00:00,0.923,19.2,45.8,0.95,15,6,2,1,0,0,0,0
2025-02-23 16:00:00,0.996,14.7,29.2,0.99,16,6,2,1,0,0,0,0
2025-02-23 17:00:00,0.738,15.8,43.1,0.67,17,6,2,1,0,0,0,0
2025-02-23 18:00:00,1.455,18.2,33.5,0.84,18,6,2,1,0,1,0,1
2025-02-23 19:00:00,2.144,10.8,64.9,0.83,19,6,2,1,0,1,1,1
2025-02-23 20:00:00,1.969,12.6,47.5,0.96,20,6,2,1,0,1,1,1
2025-02-23 21:00:00,1.677,16.6,42.8,0.95,21,6,2,1,0,1,0,1
2025-02-23 22:00:00,1.234,14.8,51.9,0.66,22,6,2,1,0,1,0,1
2025-02-23 23:00:00,0.495,17.9,36.3,0.28,23,6,2,1,0,0,0,1
2025-02-24 00:00:00,0.224,15.1,36.7,0.27,0,0,2,0,0,0,0,0
2025-02-24 01:00:00,0.3,22.3,28.9,0.34,1,0,2,0,0,1,0,0
2025-02-24 02:00:00,0.1,14.4,64.4,0.37,2,0,2,0,0,1,0,0
2025-02-24 03:00:00,0.123,17.1,67.7,0.29,3,0,2,0,0,0,0,0
2025-02-24 04:00:00,0.239,17.5,56.6,0.16,4,0,2,0,0,0,0,0
2025-02-24 05:00:00,0.278,15.5,57.4,0.18,5,0,2,0,0,0,0,0
2025-02-24 06:00:00,0.592,23.5,38.6,0.27,6,0,2,0,0,0,0,0
2025-02-24 07:00:00,0.431,18.9,52.2,0.03,7,0,2,0,0,0,1,0
2025-02-24 08:00:00,0.697,19.4,44.5,0.28,8,0,2,0,0,0,1,0
2025-02-24 09:00:00,0.446,22.0,49.4,0.2,9,0,2,0,0,0,0,0
2025-02-24 10:00:00,0.344,24.5,73.1,0.33,10,0,2,0,0,0,0,0
2025-02-24 11:00:00,0.222,24.3,60.4,0.15,11,0,2,0,0,0,0,0
2025-02-24 12:00:00,0.349,21.2,23.7,0.18,12,0,2,0,0,0,1,0
2025-02-24 13:00:00,0.428,20.1,37.7,0.24,13,0,2,0,0,0,1,0
2025-02-24 14:00:00,0.285,23.4,56.0,0.13,14,0,2,0,0,0,0,0
2025-02-24 15:00:00,0.524,17.2,66.7,0.27,15,0,2,0,0,0,0,0
2025-02-24 16:00:00,0.421,20.9,47.1,0.35,16,0,2,0,0,0,0,0
2025-02-24 17:00:00,0.49,22.9,47.1,0.22,17,0,2,0,0,0,0,0
2025-02-24 18:00:00,0.669,16.3,82.1,0.15,18,0,2,0,0,0,0,0
2025-02-24 19:00:00,1.246,17.9,34.9,0.93,19,0,2,0,0,1,1,0
2025-02-24 20:00:00,1.467,14.4,46.0,0.75,20,0,2,0,0,1,1,0
2025-02-24 21:00:00,1.339,16.7,46.1,0.81,21,0,2,0,0,1,0,0
2025-02-24 22:00:00,1.349,13.2,72.0,0.84,22,0,2,0,0,1,0,0
2025-02-24 23:00:00,0.786,18.5,40.9,0.72,23,0,2,0,0,1,0,0
2025-02-25 00:00:00,0.214,11.2,63.7,0.34,0,1,2,0,0,1,0,0
2025-02-25 01:00:00,0.233,9.1,52.8,0.22,1,1,2,0,0,0,0,0
2025-02-25 02:00:00,0.281,18.0,31.6,0.52,2,1,2,0,0,1,0,0
2025-02-25 03:00:00,0.109,16.1,85.5,0.16,3,1,2,0,0,0,0,0
2025-02-25 04:00:00,0.182,8.1,55.5,0.3,4,1,2,0,0,0,0,0
2025-02-25 05:00:00,0.261,9.2,71.8,0.24,5,1,2,0,0,0,0,0
2025-02-25 06:00:00,0.521,13.8,44.1,0.22,6,1,2,0,0,0,0,0
2025-02-25 07:00:00,0.566,18.5,30.3,0.26,7,1,2,0,0,0,1,0
2025-02-25 08:00:00,0.377,19.0,37.2,0.13,8,1,2,0,0,0,1,0
2025-02-25 09:00:00,0.628,27.5,36.0,0.31,9,1,2,0,0,0,0,0
2025-02-25 10:00:00,0.312,22.8,38.8,0.23,10,1,2,0,0,0,0,0
2025-02-25 11:00:00,0.374,27.0,73.0,0.19,11,1,2,0,0,0,0,0
2025-02-25 12:00:00,0.178,24.9,63.0,0.0,12,1,2,0,0,0,1,0
2025-02-25 13:00:00,0.44,18.8,46.8,0.24,13,1,2,0,0,0,1,0
2025-02-25 14:00:00,0.45,22.4,55.5,0.21,14,1,2,0,0,0,0,0
2025-02-25 15:00:00,0.262,23.9,36.5,0.13,15,1,2,0,0,0,0,0
2025-02-25 16:00:00,0.349,19.8,60.7,0.19,16,1,2,0,0,0,0,0
2025-02-25 17:00:00,0.193,19.2,36.1,0.02,17,1,2,0,0,0,0,0
2025-02-25 18:00:00,0.799,18.7,46.4,0.25,18,1,2,0,0,0,0,0
2025-02-25 19:00:00,1.435,12.8,66.9,0.79,19,1,2,0,0,1,1,0
2025-02-25 20:00:00,1.235,18.4,20.0,0.76,20,1,2,0,0,1,1,0
2025-02-25 21:00:00,1.939,11.1,50.5,1.0,21,1,2,0,0,1,0,0
2025-02-25 22:00:00,1.232,19.6,71.5,0.93,22,1,2,0,0,1,0,0
2025-02-25 23:00:00,0.836,17.4,48.8,1.0,23,1,2,0,0,1,0,0
2025-02-26 00:00:00,0.1,17.8,55.0,0.05,0,2,2,0,0,0,0,0
2025-02-26 01:00:00,0.317,17.8,46.6,0.2,1,2,2,0,0,0,0,0
2025-02-26 02:00:00,0.208,19.2,52.2,0.23,2,2,2,0,0,0,0,0
2025-02-26 03:00:00,0.116,17.3,55.0,0.59,3,2,2,0,0,1,0,0
2025-02-26 04:00:00,0.1,9.5,26.5,0.15,4,2,2,0,0,0,0,0
2025-02-26 05:00:00,0.177,11.3,57.8,0.25,5,2,2,0,0,0,0,0
2025-02-26 06:00:00,0.433,19.9,46.0,0.34,6,2,2,0,0,1,0,0
2025-02-26 07:00:00,0.922,12.5,57.4,0.51,7,2,2,0,0,0,1,0
2025-02-26 08:00:00,0.438,22.8,54.5,0.37,8,2,2,0,0,0,1,0
2025-02-26 09:00:00,0.586,24.9,54.2,0.37,9,2,2,0,0,0,0,0
2025-02-26 10:00:00,0.182,22.3,20.0,0.08,10,2,2,0,0,0,0,0
2025-02-26 11:00:00,0.375,26.2,54.9,0.28,11,2,2,0,0,0,0,0
2025-02-26 12:00:00,0.405,26.6,50.9,0.17,12,2,2,0,0,0,1,0
2025-02-26 13:00:00,0.364,22.5,33.0,0.09,13,2,2,0,0,0,1,0
2025-02-26 14:00:00,0.3,21.6,63.4,0.14,14,2,2,0,0,0,0,0
2025-02-26 15:00:00,0.459,27.3,73.6,0.17,15,2,2,0,0,0,0,0
2025-02-26 16:00:00,0.347,16.7,20.0,0.37,16,2,2,0,0,0,0,0
2025-02-26 17:00:00,0.201,18.0,60.4,0.16,17,2,2,0,0,0,0,0
2025-02-26 18:00:00,0.358,17.9,37.4,0.0,18,2,2,0,0,0,0,0
2025-02-26 19:00:00,1.505,13.6,27.8,0.9,19,2,2,0,0,1,1,0
2025-02-26 20:00:00,1.531,22.8,37.0,0.96,20,2,2,0,0,1,1,0
2025-02-26 21:00:00,1.703,11.7,49.8,0.88,21,2,2,0,0,1,0,0
2025-02-26 22:00:00,1.45,15.6,32.7,0.91,22,2,2,0,0,1,0,0
2025-02-26 23:00:00,0.785,12.4,23.4,0.84,23,2,2,0,0,1,0,0
2025-02-27 00:00:00,0.415,12.5,78.1,0.21,0,3,2,0,0,0,0,0
2025-02-27 01:00:00,0.111,16.4,57.1,0.55,1,3,2,0,0,1,0,0
2025-02-27 02:00:00,0.169,10.9,50.5,0.13,2,3,2,0,0,0,0,0
2025-02-27 03:00:00,0.237,20.2,45.6,0.24,3,3,2,0,0,0,0,0
2025-02-27 04:00:00,0.172,14.4,79.0,0.33,4,3,2,0,0,1,0,0
2025-02-27 05:00:00,0.1,19.2,37.9,0.25,5,3,2,0,0,0,0,0
2025-02-27 06:00:00,0.431,19.9,29.8,0.25,6,3,2,0,0,0,0,0
2025-02-27 07:00:00,0.415,17.1,39.0,0.27,7,3,2,0,0,0,1,0
2025-02-27 08:00:00,0.529,21.0,39.1,0.18,8,3,2,0,0,0,1,0
2025-02-27 09:00:00,0.468,17.6,77.1,0.14,9,3,2,0,0,0,0,0
2025-02-27 10:00:00,0.302,28.9,31.3,0.24,10,3,2,0,0,0,0,0
2025-02-27 11:00:00,0.2,20.5,33.1,0.2,11,3,2,0,0,0,0,0
2025-02-27 12:00:00,0.29,25.9,56.3,0.15,12,3,2,0,0,0,1,0
2025-02-27 13:00:00,0.218,22.5,44.6,0.11,13,3,2,0,0,0,1,0
2025-02-27 14:00:00,0.515,17.3,39.7,0.32,14,3,2,0,0,0,0,0
2025-02-27 15:00:00,0.434,16.6,88.4,0.38,15,3,2,0,0,0,0,0
2025-02-27 16:00:00,0.111,20.6,56.5,0.13,16,3,2,0,0,0,0,0
2025-02-27 17:00:00,0.239,15.4,33.0,0.19,17,3,2,0,0,0,0,0
2025-02-27 18:00:00,0.787,16.5,53.7,0.2,18,3,2,0,0,0,0,0
2025-02-27 19:00:00,1.227,17.9,43.1,0.86,19,3,2,0,0,1,1,0
2025-02-27 20:00:00,1.355,14.7,69.5,1.0,20,3,2,0,0,1,1,0
2025-02-27 21:00:00,1.433,16.4,63.5,0.86,21,3,2,0,0,1,0,0
2025-02-27 22:00:00,1.535,12.2,28.0,0.83,22,3,2,0,0,1,0,0
2025-02-27 23:00:00,1.07,9.8,77.1,1.0,23,3,2,0,0,1,0,0
2025-02-28 00:00:00,0.173,18.6,57.5,0.27,0,4,2,0,0,0,0,0
2025-02-28 01:00:00,0.241,16.0,48.8,0.29,1,4,2,0,0,0,0,0
2025-02-28 02:00:00,0.366,11.8,78.7,0.42,2,4,2,0,0,1,0,0
2025-02-28 03:00:00,0.1,15.4,65.0,0.46,3,4,2,0,0,1,0,0
2025-02-28 04:00:00,0.1,12.4,45.8,0.23,4,4,2,0,0,0,0,0
2025-02-28 05:00:00,0.193,11.9,81.4,0.3,5,4,2,0,0,0,0,0
2025-02-28 06:00:00,0.617,20.7,64.2,0.41,6,4,2,0,0,1,0,0
2025-02-28 07:00:00,0.639,19.2,42.1,0.3,7,4,2,0,0,0,1,0
2025-02-28 08:00:00,0.578,21.1,60.7,0.18,8,4,2,0,0,0,1,0
2025-02-28 09:00:00,0.77,25.5,70.3,0.33,9,4,2,0,0,0,0,0
2025-02-28 10:00:00,0.356,23.2,63.1,0.27,10,4,2,0,0,0,0,0
2025-02-28 11:00:00,0.42,24.0,37.2,0.33,11,4,2,0,0,0,0,0
2025-02-28 12:00:00,0.465,27.5,41.6,0.2,12,4,2,0,0,0,1,0
2025-02-28 13:00:00,0.324,24.3,33.1,0.08,13,4,2,0,0,0,1,0
2025-02-28 14:00:00,0.461,17.7,57.5,0.1,14,4,2,0,0,0,0,0
2025-02-28 15:00:00,0.172,23.6,36.0,0.0,15,4,2,0,0,0,0,0
2025-02-28 16:00:00,0.354,22.4,56.9,0.05,16,4,2,0,0,0,0,0
2025-02-28 17:00:00,0.171,17.6,48.6,0.07,17,4,2,0,0,0,0,0
2025-02-28 18:00:00,0.747,21.3,65.8,0.23,18,4,2,0,0,0,0,0
2025-02-28 19:00:00,2.223,9.6,49.6,1.0,19,4,2,0,0,1,1,0
2025-02-28 20:00:00,1.435,20.2,39.3,0.91,20,4,2,0,0,1,1,0
2025-02-28 21:00:00,1.676,11.8,46.9,1.0,21,4,2,0,0,1,0,0
2025-02-28 22:00:00,1.573,17.7,29.4,1.0,22,4,2,0,0,1,0,0
2025-02-28 23:00:00,0.712,19.6,80.9,0.96,23,4,2,0,0,1,0,0
2025-03-01 00:00:00,0.221,34.3,38.3,0.23,0,5,3,1,0,0,0,0
2025-03-01 01:00:00,0.28,25.8,21.7,0.31,1,5,3,1,0,1,0,0
2025-03-01 02:00:00,0.338,32.2,28.1,0.42,2,5,3,1,0,1,0,0
2025-03-01 03:00:00,0.1,29.6,49.0,0.21,3,5,3,1,0,0,0,0
2025-03-01 04:00:00,0.271,31.2,51.5,0.27,4,5,3,1,0,0,0,0
2025-03-01 05:00:00,0.171,28.9,47.8,0.06,5,5,3,1,0,0,0,0
2025-03-01 06:00:00,0.882,32.2,69.7,0.21,6,5,3,1,0,0,0,0
2025-03-01 07:00:00,1.148,36.7,44.5,0.22,7,5,3,1,0,0,1,0
2025-03-01 08:00:00,2.062,35.4,42.8,0.9,8,5,3,1,1,0,1,0
2025-03-01 09:00:00,1.76,32.8,59.4,0.92,9,5,3,1,1,0,0,0
2025-03-01 10:00:00,1.562,38.9,58.9,0.91,10,5,3,1,1,0,0,0
2025-03-01 11:00:00,1.811,40.7,40.8,0.85,11,5,3,1,1,0,0,0
2025-03-01 12:00:00,0.824,30.7,50.5,0.73,12,5,3,1,1,0,1,0
2025-03-01 13:00:00,1.892,41.8,20.0,1.0,13,5,3,1,1,0,1,0
2025-03-01 14:00:00,1.908,42.1,36.8,0.97,14,5,3,1,1,0,0,0
2025-03-01 15:00:00,1.024,33.5,38.4,0.81,15,5,3,1,1,0,0,0
2025-03-01 16:00:00,1.313,38.3,58.2,0.77,16,5,3,1,1,0,0,0
2025-03-01 17:00:00,1.61,37.8,48.3,1.0,17,5,3,1,1,0,0,0
2025-03-01 18:00:00,2.469,33.3,47.5,0.96,18,5,3,1,1,1,0,1
2025-03-01 19:00:00,2.253,34.3,35.5,0.86,19,5,3,1,1,1,1,1
2025-03-01 20:00:00,1.978,32.6,60.9,0.81,20,5,3,1,1,1,1,1
2025-03-01 21:00:00,1.772,32.0,81.8,0.87,21,5,3,1,1,1,0,1
2025-03-01 22:00:00,2.325,32.5,48.8,1.0,22,5,3,1,1,1,0,1
2025-03-01 23:00:00,0.635,33.3,48.4,0.48,23,5,3,1,0,1,0,1
2025-03-02 00:00:00,0.1,32.5,62.2,0.22,0,6,3,1,0,0,0,0
2025-03-02 01:00:00,0.321,32.8,72.3,0.17,1,6,3,1,0,0,0,0
2025-03-02 02:00:00,0.343,38.7,30.6,0.26,2,6,3,1,0,0,0,0
2025-03-02 03:00:00,0.1,33.1,73.3,0.19,3,6,3,1,0,0,0,0
2025-03-02 04:00:00,0.347,33.0,46.9,0.61,4,6,3,1,1,1,0,0
2025-03-02 05:00:00,0.262,28.6,49.2,0.32,5,6,3,1,0,1,0,0
2025-03-02 06:00:00,1.003,33.6,53.7,0.37,6,6,3,1,0,1,0,0
2025-03-02 07:00:00,1.166,39.9,54.2,0.21,7,6,3,1,0,0,1,0
2025-03-02 08:00:00,2.368,39.1,37.2,0.84,8,6,3,1,1,0,1,0
2025-03-02 09:00:00,1.651,36.5,50.2,0.71,9,6,3,1,1,0,0,0
2025-03-02 10:00:00,1.832,39.6,65.9,1.0,10,6,3,1,1,0,0,0
2025-03-02 11:00:00,2.274,45.2,59.7,0.84,11,6,3,1,1,0,0,0
2025-03-02 12:00:00,2.322,46.0,55.8,1.0,12,6,3,1,1,0,1,0
2025-03-02 13:00:00,1.511,38.7,51.2,0.92,13,6,3,1,1,0,1,0
2025-03-02 14:00:00,1.335,34.4,63.6,0.88,14,6,3,1,1,0,0,0
2025-03-02 15:00:00,1.36,35.4,49.0,0.89,15,6,3,1,1,0,0,0
2025-03-02 16:00:00,1.511,36.5,79.5,0.9,16,6,3,1,1,0,0,0
2025-03-02 17:00:00,1.265,34.2,65.7,0.99,17,6,3,1,1,0,0,0
2025-03-02 18:00:00,1.575,25.5,40.6,0.8,18,6,3,1,0,1,0,1
2025-03-02 19:00:00,1.706,29.9,34.1,0.83,19,6,3,1,1,1,1,1
2025-03-02 20:00:00,1.766,29.5,43.1,0.93,20,6,3,1,1,1,1,1
2025-03-02 21:00:00,1.457,23.9,71.5,0.79,21,6,3,1,0,1,0,1
2025-03-02 22:00:00,1.335,29.9,53.4,0.71,22,6,3,1,1,1,0,1
2025-03-02 23:00:00,0.606,35.7,68.7,0.34,23,6,3,1,0,1,0,1
2025-03-03 00:00:00,0.275,33.8,43.2,0.32,0,0,3,0,0,1,0,0
2025-03-03 01:00:00,0.155,35.3,56.1,0.16,1,0,3,0,0,0,0,0
2025-03-03 02:00:00,0.429,41.6,85.5,0.44,2,0,3,0,0,1,0,0
2025-03-03 03:00:00,0.327,32.9,23.9,0.3,3,0,3,0,0,1,0,0
2025-03-03 04:00:00,0.105,30.6,62.8,0.21,4,0,3,0,0,0,0,0
2025-03-03 05:00:00,0.284,28.1,30.7,0.21,5,0,3,0,0,0,0,0
2025-03-03 06:00:00,0.983,32.4,42.5,0.42,6,0,3,0,0,1,0,0
2025-03-03 07:00:00,1.174,39.2,46.5,0.18,7,0,3,0,0,0,1,0
2025-03-03 08:00:00,0.872,35.9,65.9,0.14,8,0,3,0,0,0,1,0
2025-03-03 09:00:00,0.916,42.6,43.0,0.07,9,0,3,0,0,0,0,0
2025-03-03 10:00:00,0.557,40.0,44.1,0.01,10,0,3,0,0,0,0,0
2025-03-03 11:00:00,1.032,46.2,59.1,0.26,11,0,3,0,0,0,0,0
2025-03-03 12:00:00,0.694,43.2,45.3,0.12,12,0,3,0,0,0,1,0
2025-03-03 13:00:00,0.844,40.5,54.7,0.24,13,0,3,0,0,0,1,0
2025-03-03 14:00:00,0.778,43.3,30.4,0.17,14,0,3,0,0,0,0,0
2025-03-03 15:00:00,0.669,34.4,52.1,0.24,15,0,3,0,0,0,0,0
2025-03-03 16:00:00,0.474,36.2,48.4,0.18,16,0,3,0,0,0,0,0
2025-03-03 17:00:00,0.654,40.9,60.5,0.01,17,0,3,0,0,0,0,0
2025-03-03 18:00:00,1.58,38.3,46.6,0.24,18,0,3,0,0,0,0,0
2025-03-03 19:00:00,1.373,27.5,36.3,0.9,19,0,3,0,0,1,1,0
2025-03-03 20:00:00,1.426,30.7,33.0,1.0,20,0,3,0,1,1,1,0
2025-03-03 21:00:00,1.732,33.3,32.4,0.92,21,0,3,0,1,1,0,0
2025-03-03 22:00:00,1.354,30.7,56.9,0.81,22,0,3,0,1,1,0,0
2025-03-03 23:00:00,0.819,32.1,49.1,0.75,23,0,3,0,1,1,0,0
2025-03-04 00:00:00,0.175,40.1,51.4,0.38,0,1,3,0,0,1,0,0
2025-03-04 01:00:00,0.294,37.3,42.7,0.42,1,1,3,0,0,1,0,0
2025-03-04 02:00:00,0.1,31.1,34.0,0.4,2,1,3,0,0,1,0,0
2025-03-04 03:00:00,0.1,27.9,61.4,0.24,3,1,3,0,0,0,0,0
2025-03-04 04:00:00,0.35,30.2,32.3,0.18,4,1,3,0,0,0,0,0
2025-03-04 05:00:00,0.214,29.1,44.5,0.26,5,1,3,0,0,0,0,0
2025-03-04 06:00:00,1.21,37.5,31.5,0.43,6,1,3,0,0,1,0,0
2025-03-04 07:00:00,1.396,39.2,52.9,0.49,7,1,3,0,0,0,1,0
2025-03-04 08:00:00,0.825,37.1,41.6,0.17,8,1,3,0,0,0,1,0
2025-03-04 09:00:00,1.053,37.9,56.9,0.23,9,1,3,0,0,0,0,0
2025-03-04 10:00:00,0.516,37.8,41.0,0.2,10,1,3,0,0,0,0,0
2025-03-04 11:00:00,0.427,37.8,81.9,0.0,11,1,3,0,0,0,0,0
2025-03-04 12:00:00,0.831,45.3,61.3,0.21,12,1,3,0,0,0,1,0
2025-03-04 13:00:00,0.363,33.3,38.4,0.12,13,1,3,0,0,0,1,0
2025-03-04 14:00:00,0.764,47.0,53.3,0.15,14,1,3,0,0,0,0,0
2025-03-04 15:00:00,0.61,41.7,46.3,0.0,15,1,3,0,0,0,0,0
2025-03-04 16:00:00,0.696,38.9,52.6,0.25,16,1,3,0,0,0,0,0
2025-03-04 17:00:00,0.207,34.9,43.9,0.05,17,1,3,0,0,0,0,0
2025-03-04 18:00:00,1.22,39.4,51.3,0.16,18,1,3,0,0,0,0,0
2025-03-04 19:00:00,1.295,28.3,20.0,0.83,19,1,3,0,1,1,1,0
2025-03-04 20:00:00,2.174,33.8,61.9,1.0,20,1,3,0,1,1,1,0
2025-03-04 21:00:00,2.147,33.4,35.3,0.97,21,1,3,0,1,1,0,0
2025-03-04 22:00:00,2.005,34.9,27.1,0.78,22,1,3,0,1,1,0,0
2025-03-04 23:00:00,0.905,34.1,49.8,0.81,23,1,3,0,1,1,0,0
2025-03-05 00:00:00,0.214,26.3,64.6,0.39,0,2,3,0,0,1,0,0
2025-03-05 01:00:00,0.125,26.5,31.6,0.42,1,2,3,0,0,1,0,0
2025-03-05 02:00:00,0.116,28.8,40.4,0.45,2,2,3,0,0,1,0,0
2025-03-05 03:00:00,0.1,25.6,49.5,0.24,3,2,3,0,0,0,0,0
2025-03-05 04:00:00,0.37,36.2,49.6,0.44,4,2,3,0,0,1,0,0
2025-03-05 05:00:00,0.185,28.5,62.3,0.34,5,2,3,0,0,1,0,0
2025-03-05 06:00:00,0.919,33.1,38.7,0.29,6,2,3,0,0,0,0,0
2025-03-05 07:00:00,0.885,32.7,34.2,0.4,7,2,3,0,0,0,1,0
2025-03-05 08:00:00,0.797,36.6,57.3,0.12,8,2,3,0,0,0,1,0
2025-03-05 09:00:00,0.762,35.4,40.4,0.16,9,2,3,0,0,0,0,0
2025-03-05 10:00:00,0.691,36.3,37.9,0.16,10,2,3,0,0,0,0,0
2025-03-05 11:00:00,0.516,36.8,72.4,0.07,11,2,3,0,0,0,0,0
2025-03-05 12:00:00,0.808,37.1,38.0,0.13,12,2,3,0,0,0,1,0
2025-03-05 13:00:00,0.672,43.5,57.4,0.04,13,2,3,0,0,0,1,0
2025-03-05 14:00:00,1.021,41.7,64.5,0.27,14,2,3,0,0,0,0,0
2025-03-05 15:00:00,0.5,36.2,44.6,0.34,15,2,3,0,0,0,0,0
2025-03-05 16:00:00,0.493,31.4,43.4,0.2,16,2,3,0,0,0,0,0
2025-03-05 17:00:00,0.277,32.8,80.7,0.1,17,2,3,0,0,0,0,0
2025-03-05 18:00:00,1.45,37.9,49.0,0.25,18,2,3,0,0,0,0,0
2025-03-05 19:00:00,1.764,32.5,20.0,0.98,19,2,3,0,1,1,1,0
2025-03-05 20:00:00,2.473,36.3,39.9,0.97,20,2,3,0,1,1,1,0
2025-03-05 21:00:00,1.801,32.9,42.7,0.9,21,2,3,0,1,1,0,0
2025-03-05 22:00:00,1.593,32.2,55.0,0.87,22,2,3,0,1,1,0,0
2025-03-05 23:00:00,0.577,29.6,20.0,0.83,23,2,3,0,1,1,0,0
2025-03-06 00:00:00,0.344,32.8,46.8,0.45,0,3,3,0,0,1,0,0
2025-03-06 01:00:00,0.201,34.2,58.1,0.28,1,3,3,0,0,0,0,0
2025-03-06 02:00:00,0.26,32.6,72.4,0.28,2,3,3,0,0,0,0,0
2025-03-06 03:00:00,0.379,37.4,28.9,0.34,3,3,3,0,0,1,0,0
2025-03-06 04:00:00,0.168,33.6,40.1,0.4,4,3,3,0,0,1,0,0
2025-03-06 05:00:00,0.1,32.7,49.3,0.23,5,3,3,0,0,0,0,0
2025-03-06 06:00:00,1.046,34.7,46.3,0.33,6,3,3,0,0,1,0,0
2025-03-06 07:00:00,0.892,37.6,67.7,0.27,7,3,3,0,0,0,1,0
2025-03-06 08:00:00,1.133,38.4,52.5,0.2,8,3,3,0,0,0,1,0
2025-03-06 09:00:00,0.733,33.0,25.8,0.24,9,3,3,0,0,0,0,0
2025-03-06 10:00:00,0.859,44.2,43.9,0.2,10,3,3,0,0,0,0,0
2025-03-06 11:00:00,0.693,37.5,57.8,0.22,11,3,3,0,0,0,0,0
2025-03-06 12:00:00,0.874,42.0,40.5,0.26,12,3,3,0,0,0,1,0
2025-03-06 13:00:00,0.867,38.8,54.4,0.27,13,3,3,0,0,0,1,0
2025-03-06 14:00:00,0.624,39.7,62.2,0.13,14,3,3,0,0,0,0,0
2025-03-06 15:00:00,0.372,38.0,84.8,0.06,15,3,3,0,0,0,0,0
2025-03-06 16:00:00,0.99,42.2,34.6,0.26,16,3,3,0,0,0,0,0
2025-03-06 17:00:00,0.84,38.8,24.1,0.27,17,3,3,0,0,0,0,0
2025-03-06 18:00:00,1.382,37.5,45.6,0.24,18,3,3,0,0,0,0,0
2025-03-06 19:00:00,1.951,34.8,34.7,0.88,19,3,3,0,1,1,1,0
2025-03-06 20:00:00,1.798,31.9,51.6,1.0,20,3,3,0,1,1,1,0
2025-03-06 21:00:00,1.826,32.3,40.4,0.89,21,3,3,0,1,1,0,0
2025-03-06 22:00:00,1.572,31.5,36.1,0.85,22,3,3,0,1,1,0,0
2025-03-06 23:00:00,0.824,34.2,45.2,0.91,23,3,3,0,1,1,0,0
2025-03-07 00:00:00,0.148,28.8,38.1,0.32,0,4,3,0,0,1,0,0
2025-03-07 01:00:00,0.1,30.8,75.8,0.46,1,4,3,0,0,1,0,0
2025-03-07 02:00:00,0.218,33.6,52.3,0.26,2,4,3,0,0,0,0,0
